filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,stim1,textColor,key,condition1,condition2,feedback,stimFormat,ITI,keyboard,random,head,responseType,responseOptions,responseOther,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,51,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,81067,right,617,0,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,66,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,82428,right,562,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,65,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,83909,right,693,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,53,test,CAR,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,85201,right,501,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,64,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,86565,up,566,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,49,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,87898,left,531,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,81,test,HOUSE,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,89248,left,548,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,62,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,90659,up,609,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,61,test,RED,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,801,48,16.69,91963,up,514,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,73,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,93234,left,484,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,60,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,94584,left,551,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,72,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,96024,right,640,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,47,test,RED,green,right,critical,incongruent,,word,800,"left up right",2,,,,,799,48,16.65,97295,right,479,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,63,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,98555,up,472,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,78,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,99912,up,563,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,80,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,101269,right,569,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,74,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,102512,up,446,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,55,test,SHOE,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,103872,left,572,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,67,test,GREEN,green,right,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,105248,right,581,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,57,test,HOUSE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,106513,up,464,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,54,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,107803,up,504,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,68,test,RED,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,109141,right,541,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,46,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,110348,left,415,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,70,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,111664,right,515,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,52,test,CAR,red,left,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,112879,left,413,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,76,test,CAR,red,left,fillers,NA,,word,800,"left up right",2,,,,,801,48,16.69,114142,left,476,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,77,test,CAR,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,115460,up,527,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,79,test,SHOE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,116840,right,591,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,75,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,118275,left,642,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,58,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,119585,left,519,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,56,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,120859,right,477,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,71,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,122416,left,767,1,
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,82,form,,,,,,,,,,,"Are you a native speaker of English?",radio,Yes;No,"It’s a bit complicated (Let me explain!)",800,,,131021,No,8080,0,2
425529_260420_120601.csv,Safari,17.6,1710,1112,MacOS,en-US,2026-04-20_12:03:50,2026-04-20_13:03:50,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,131.021,131021,2.1836,83,form,,,,,,,,,,,"How would you rate your proficiency in English?",radio,"Beginner; Intermediate; Advanced; Native / near-native",,800,,,131021,Advanced,8080,0,3
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,3,test,CAR,green,right,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,39289,right,761,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,4,test,SHOE,blue,up,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.66,42302,up,574,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,5,test,RED,red,left,practice,congruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,44507,left,580,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,6,test,HOUSE,blue,up,practice,NA,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,46838,up,778,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,7,test,BLUE,green,right,practice,incongruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... The word was ""BLUE"" but it was in GREEN. You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,49121,right,877,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,8,test,GREEN,red,left,practice,incongruent,"correct: That's correct! You responded in %RT% milliseconds:\nincorrect: Incorrect... The word was GREEN but it was in RED. You responded in %RT% milliseconds",word,800,"left up right",,,,,,800,48,16.67,51640,left,747,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,26,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,55746,right,1103,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,20,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,57053,up,510,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,34,test,CAR,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,58196,left,353,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,12,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,59490,left,497,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,18,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,60940,up,647,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,45,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,62214,right,472,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,23,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,63814,up,805,0,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,14,test,RED,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,65419,left,810,0,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,35,test,CAR,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,67203,right,994,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,32,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,68688,left,695,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,10,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,70103,left,627,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,39,test,SHOE,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,71539,left,646,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,19,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,73325,up,999,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,13,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,74688,left,562,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,15,test,RED,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,77030,up,1554,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,24,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,78530,left,704,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,30,test,GREEN,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.66,79987,right,661,0,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,28,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,81427,right,652,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,21,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.66,82999,up,773,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,31,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,84757,up,966,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,38,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,86265,up,706,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,25,test,BLUE,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,87983,right,925,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,29,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.66,89526,right,750,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,11,test,RED,red,left,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,90873,left,548,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,22,test,BLUE,red,left,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,92128,left,469,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,37,test,CAR,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,93413,left,486,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,43,test,HOUSE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,95814,up,1604,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,17,test,RED,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,97194,left,585,0,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,44,test,HOUSE,red,left,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.68,99023,left,1031,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,40,test,SHOE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.67,100426,right,617,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,33,test,GREEN,blue,up,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,102984,up,1758,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,16,test,RED,green,right,critical,incongruent,,word,800,"left up right",1,,,,,800,48,16.67,104807,right,1030,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,42,test,HOUSE,green,right,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,106235,right,627,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,41,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.68,107548,left,523,0,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,27,test,GREEN,green,right,critical,congruent,,word,800,"left up right",1,,,,,800,48,16.67,110137,right,1795,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,36,test,CAR,blue,up,fillers,NA,,word,800,"left up right",1,,,,,800,48,16.66,111554,up,629,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,46,test,RED,red,left,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,112900,left,557,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,54,test,SHOE,blue,up,fillers,NA,,word,800,"left up right",2,,,,,800,48,16.67,114331,up,638,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,62,test,BLUE,blue,up,critical,congruent,,word,800,"left up right",2,,,,,800,48,16.67,115715,up,589,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,68,test,RED,green,right,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.67,117061,right,552,1,
425529_260420_130338.csv,Chrome,147.0.0.0,1710,1112,MacOS,en-GB,2026-04-20_13:00:45,2026-04-20_14:00:45,2026-04-14_21:49:27,https://www.testable.org/experiment/20535/425529/start,173.158,173158,2.8859,69,test,RED,blue,up,critical,incongruent,,word,800,"left up right",2,,,,,800,48,16.66,118420,up,561,1,
